Supplementary Data 2B. Differential gene expression in CD8A+ T cells at pre-treatment vs 8 weeks,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
RBM17,0.000273908,0.114497031,0.321,0.331,1
EIF4H,0.000274127,-0.137909151,0.294,0.385,1
DCPS,0.000276232,-0.016476894,0.096,0.127,1
KMT5B,0.0002777,0.032984541,0.126,0.146,1
SLFN5,0.00027874,-0.08184512,0.313,0.384,1
RPS17,0.000278996,-0.004150148,0.544,0.611,1
RNPEP,0.000279635,-0.125396135,0.089,0.143,1
CYBC1,0.000279731,-0.137532389,0.257,0.336,1
SPN,0.000280647,0.00053313,0.409,0.464,1
TAF9,0.000281295,-0.188284639,0.089,0.149,1
PSMB7,0.000285187,-0.089656687,0.143,0.199,1
HERC1,0.000285541,0.140034532,0.147,0.151,1
MYH9,0.000285773,0.16580349,0.666,0.675,1
HDGF,0.000286399,-0.050700911,0.144,0.192,1
RIOK3,0.000286815,-0.022464253,0.208,0.251,1
FOXP1,0.000287745,0.051996387,0.242,0.277,1
PARP15,0.000288712,0.097470212,0.188,0.218,1
TPRKB,0.000288862,-0.102613049,0.078,0.126,1
RBM42,0.000289295,-0.083109126,0.151,0.208,1
WAPL,0.000290496,-0.006639238,0.194,0.233,1
DENND1C,0.000292969,-0.047806163,0.181,0.231,1
ARIH2,0.000294326,0.105914088,0.338,0.354,1
UBA5,0.000294563,-0.101862027,0.081,0.126,1
HECA,0.000294783,0.128214532,0.214,0.224,1
ACTR1B,0.000295025,-0.153035693,0.164,0.231,1
PGLS,0.000295634,-0.050537827,0.238,0.29,1
RANBP2,0.000298026,0.116553613,0.125,0.12,1
OGA,0.000298781,0.053766892,0.314,0.353,1
INTS14,0.00029897,-0.049060304,0.035,0.06,1
TRAF7,0.00029986,-0.034461481,0.069,0.097,1
BCL2A1,0.000300836,-0.082078604,0.061,0.096,1
ZRANB2,0.000302741,-0.107714651,0.265,0.342,1
ADIPOR2,0.000302782,0.14651022,0.121,0.107,1
TULP4,0.000302828,0.030091778,0.087,0.108,1
SELENOF,0.000306288,-0.013731399,0.337,0.388,1
MKNK2,0.00030631,-0.114934052,0.282,0.363,1
ZAP70,0.000311877,0.13345144,0.614,0.637,1
PCED1B-AS1,0.000312728,-0.138143368,0.767,0.845,1
SLC25A20,0.000312766,-0.108453485,0.123,0.181,1
UBL3,0.000313345,-0.091957323,0.174,0.234,1
MBD4,0.000315423,-0.039387309,0.18,0.231,1
XRCC6,0.000316266,-0.136090634,0.377,0.471,1
TEX264,0.000316338,-0.004957962,0.241,0.283,1
MYO1G,0.000316553,0.160996017,0.508,0.518,1
PCMTD1,0.000316706,0.013501069,0.175,0.205,1
SPSB3,0.000317453,0.040889595,0.499,0.556,1
SMAP2,0.000317527,0.087328048,0.348,0.373,1
AXIN1,0.000319086,-0.025915512,0.126,0.16,1
PDHB,0.000319225,-0.077927737,0.1,0.144,1
PAM16,0.000320772,-0.042053312,0.083,0.115,1
TRAPPC3,0.000321244,-0.024080207,0.172,0.211,1
BTG3,0.000321298,-0.061265556,0.058,0.094,1
IKBKG,0.0003218,-0.036360184,0.166,0.21,1
HDAC7,0.000321982,-0.04386539,0.064,0.096,1
NDFIP1,0.000322588,-0.106662128,0.35,0.435,1
HLA-B,0.000323063,0.017259425,0.997,1,1
TCTN3,0.000323387,-0.149942481,0.065,0.112,1
TNFRSF1A,0.000323752,-0.106873408,0.144,0.203,1
GPR174,0.000324759,0.049510088,0.168,0.182,1
ATP5MF,0.000325258,-0.065549137,0.373,0.451,1
PSMD7,0.000325375,-0.099089331,0.216,0.282,1
OSBPL3,0.000325794,-0.094736041,0.071,0.112,1
UHMK1,0.000326616,0.132624033,0.291,0.29,1
HDAC1,0.0003293,-0.137508051,0.275,0.361,1
DEGS1,0.000329618,-0.023650494,0.104,0.136,1
TCERG1,0.000331343,0.11050502,0.149,0.15,1
TGOLN2,0.000332285,0.049036626,0.357,0.402,1
IMMP2L,0.000332429,-0.106369093,0.032,0.066,1
SMIM10L1,0.000332554,0.065983295,0.194,0.211,1
PDIA4,0.000333942,0.083962181,0.217,0.235,1
PSMD2,0.000334092,-0.067236111,0.2,0.26,1
SERF2,0.000335995,0.089243049,0.936,0.962,1
ENSA,0.000336146,-0.01926851,0.316,0.372,1
SCAF4,0.000336563,0.064303072,0.156,0.163,1
CDC42,0.000337329,-0.120454426,0.659,0.757,1
GSTO1,0.00034006,0.04678358,0.161,0.181,1
TMEM14B,0.000342116,-0.176989871,0.229,0.304,1
TRIAP1,0.00034419,-0.04391414,0.112,0.154,1
TBCD,0.000345192,0.029903832,0.093,0.114,1
SPNS1,0.000346102,-0.058730558,0.095,0.133,1
SLC27A3,0.000346207,0.038360807,0.102,0.119,1
PRNP,0.00034699,-0.121949904,0.213,0.284,1
GFI1,0.000347052,0.029624865,0.108,0.127,1
SIRPG,0.00034841,-0.135872459,0.041,0.073,1
PSMD8,0.000349421,-0.054837985,0.332,0.398,1
AUTS2,0.000350944,-0.039734177,0.114,0.153,1
TSNAX,0.000351644,0.013960159,0.127,0.148,1
TTC16,0.000351813,0.036244296,0.17,0.199,1
SUN2,0.000353264,-0.107818354,0.666,0.763,1
STK38,0.000354715,0.13121444,0.362,0.373,1
NDUFA10,0.000355541,-0.085611166,0.2,0.26,1
CALM2,0.000355754,-0.24288849,0.52,0.629,1
CREB1,0.000357511,-0.033426978,0.137,0.183,1
ACTG1,0.000359111,-0.108396584,0.908,0.964,1
CXorf38,0.000359121,-0.052472785,0.095,0.134,1
PRDX3,0.000360291,-0.142109882,0.058,0.107,1
MED15,0.000360406,0.102819121,0.329,0.36,1
RHOT2,0.00036184,-0.003437477,0.189,0.238,1
ISY1,0.000363391,0.023346185,0.137,0.163,1
TNFSF12,0.000366033,-0.095249336,0.252,0.323,1
LINC01550,0.000366136,-0.081453137,0.05,0.082,1
COX7A2L,0.000367355,-0.129689204,0.306,0.393,1
RNF111,0.000370034,0.09266931,0.087,0.085,1
ANKRD28,0.000371931,-0.090773757,0.051,0.089,1
ZBP1,0.000372538,0.009177776,0.16,0.197,1
TIMM10B,0.000375696,-0.061865445,0.089,0.125,1
AL627171.2,0.00037747,0.006278404,0.078,0.104,1
PSMA1,0.000379082,-0.12970692,0.283,0.367,1
NIPA2,0.000381576,-0.076242909,0.087,0.131,1
MBP,0.000381698,0.03384157,0.51,0.574,1
C12orf29,0.000383999,-0.068247075,0.042,0.074,1
SAMM50,0.000386089,-0.088606384,0.093,0.138,1
AFTPH,0.000388578,0.092675592,0.123,0.126,1
HCLS1,0.000388611,0.057156447,0.646,0.685,1
CAPNS1,0.000392361,0.024781286,0.474,0.529,1
NASP,0.000393879,0.093472582,0.163,0.174,1
TCP1,0.000394153,-0.126702419,0.16,0.223,1
LDHB,0.000394593,-0.01477858,0.568,0.645,1
PJA2,0.000394884,0.110878011,0.179,0.189,1
DOCK10,0.000395681,-0.120297901,0.145,0.203,1
CNPY3,0.000398125,-0.162553535,0.263,0.349,1
RNF115,0.000398364,0.092929631,0.204,0.211,1
RPS4Y1,0.000399045,-0.054663756,0.832,0.907,1
ACTR1A,0.000400008,0.003099218,0.158,0.194,1
SSBP2,0.000402402,-0.129153781,0.03,0.063,1
MED6,0.000403369,-0.063204345,0.095,0.136,1
ZNF699,0.000405098,-0.068014399,0.055,0.09,1
MAEA,0.000405204,-0.093612023,0.114,0.163,1
EP300,0.00040576,0.070607568,0.106,0.111,1
CD2,0.000406215,0.012633331,0.634,0.701,1
CFLAR,0.000406348,0.027432049,0.386,0.433,1
GLTP,0.000411047,-0.061913914,0.166,0.218,1
FLII,0.000411789,0.060313808,0.141,0.156,1
POLR2C,0.000411905,-0.137139184,0.161,0.226,1
DCAF5,0.000414399,-0.06665008,0.192,0.248,1
MMP23B,0.000414435,0.150409101,0.116,0.102,1
TTC39C,0.000414492,-0.019535461,0.246,0.298,1
DYNLL2,0.000415659,0.107054224,0.159,0.166,1
ANXA7,0.000416238,-0.144675636,0.185,0.257,1
SSNA1,0.000417914,0.063668519,0.342,0.371,1
GADD45GIP1,0.000418505,-0.009711177,0.294,0.335,1
HCG18,0.000420123,-0.079844605,0.133,0.182,1
MAGED2,0.000420861,-0.148766176,0.134,0.201,1
RBM7,0.000423488,-0.115033232,0.073,0.123,1
TMEM183A,0.000424607,-0.116558889,0.138,0.194,1
NEDD9,0.000424743,-0.104841317,0.083,0.131,1
PHAX,0.000425532,-0.084370568,0.131,0.183,1
TSPYL2,0.000426011,-0.11351596,0.139,0.191,1
LYPLA1,0.000426839,-0.039413045,0.134,0.175,1
NEAT1,0.000427373,0.178192801,0.394,0.41,1
MARCKSL1,0.000427959,0.018326615,0.124,0.151,1
WBP2,0.000428566,-0.106347358,0.216,0.282,1
RNASEH1,0.000429873,0.039345959,0.117,0.136,1
BCL10,0.000430053,0.022439471,0.11,0.134,1
UQCR11,0.00043175,0.029746732,0.665,0.724,1
APH1A,0.000432796,-0.068361978,0.293,0.358,1
PLCB2,0.000432816,0.072905541,0.133,0.157,1
SDHAF2,0.000434551,-0.005780645,0.22,0.257,1
NR1H2,0.00043652,-0.138969743,0.177,0.247,1
SNX17,0.000437655,-0.060177621,0.26,0.326,1
DDX21,0.000439716,0.204812168,0.3,0.286,1
MLST8,0.00044018,-0.081062591,0.097,0.14,1
ANKMY2,0.000440526,-0.018447772,0.035,0.055,1
PEBP1,0.000442769,-0.061696399,0.44,0.515,1
SLC39A10,0.000443601,0.030215974,0.125,0.148,1
MARF1,0.00044374,-0.022228097,0.072,0.097,1
ASXL1,0.000443799,0.024000375,0.198,0.232,1
PSMB8,0.000445103,-0.127371099,0.512,0.607,1
BRD7,0.000445332,0.091335305,0.262,0.282,1
CD47,0.000445948,-0.175271028,0.409,0.509,1
UNC119,0.000446177,0.117787482,0.145,0.136,1
ATP10A,0.000447578,0.073934817,0.057,0.063,1
NDUFS3,0.000448695,-0.114586259,0.141,0.203,1
DRG2,0.000448962,-0.02754686,0.119,0.157,1
NUDT3,0.000449653,-0.060682633,0.15,0.2,1
DHX29,0.000450353,0.051148847,0.14,0.159,1
DPM3,0.000451473,-0.140287212,0.181,0.25,1
MRPL11,0.000454599,0.025264225,0.155,0.181,1
MRPL2,0.000454735,-0.023275959,0.081,0.108,1
CCDC91,0.000454932,-0.114069559,0.121,0.175,1
ABHD12,0.000456627,0.023354825,0.086,0.104,1
WHAMM,0.000457772,-0.028706477,0.191,0.235,1
RBM28,0.000460063,0.116263368,0.087,0.077,1
CORO1B,0.000460113,0.205201258,0.289,0.264,1
DBNL,0.000460491,-0.015683153,0.261,0.303,1
DAXX,0.000462624,0.0482796,0.213,0.242,1
MYO9B,0.000464493,0.16475723,0.223,0.217,1
BCL9L,0.000466069,0.295015513,0.227,0.177,1
ARFGAP2,0.000466321,-0.080834668,0.156,0.211,1
TSPYL4,0.000468003,-0.044835897,0.051,0.08,1
PIGX,0.000470854,-0.04009378,0.065,0.094,1
STARD7,0.000471335,-0.074306246,0.223,0.286,1
SNX14,0.000472517,-0.142323127,0.073,0.124,1
WASHC3,0.000476099,-0.050857948,0.15,0.196,1
PRKCD,0.000477295,0.074334197,0.061,0.06,1
ITK,0.000477826,0.080440711,0.319,0.347,1
CABIN1,0.000482136,0.014521482,0.162,0.197,1
TRMT10C,0.000482379,-0.0579681,0.122,0.166,1
NUB1,0.000485525,0.03564645,0.214,0.246,1
FAM120B,0.00048575,-0.056190424,0.11,0.153,1
PSMD10,0.000488702,-0.071131042,0.051,0.086,1
KAT6A,0.000489912,0.095413263,0.138,0.148,1
B3GAT1,0.000491683,0.180127006,0.07,0.048,1
SUCLG2,0.000494278,-0.077245392,0.101,0.14,1
TRAF6,0.000494294,-0.042702902,0.077,0.113,1
GGNBP2,0.000496609,0.055924294,0.271,0.295,1
CHMP1A,0.00049818,-0.10665163,0.117,0.17,1
UGCG,0.000499626,-0.082319676,0.064,0.101,1
VPS13A,0.000499726,-0.000245011,0.164,0.2,1
SEPTIN1,0.000500013,-0.111757445,0.488,0.577,1
SUCLA2,0.00050033,0.017192659,0.09,0.109,1
EIF3J-DT,0.000501631,-0.04649459,0.036,0.061,1
SIRT7,0.000502836,0.078007944,0.185,0.206,1
PFKP,0.000503521,-0.005577461,0.082,0.107,1
MAPRE2,0.000504543,0.118388853,0.267,0.275,1
TTF1,0.000504832,0.01736633,0.06,0.077,1
CSNK2A2,0.000505172,0.087134911,0.121,0.124,1
GTF2IRD2B,0.000507584,-0.074223529,0.045,0.08,1
BPTF,0.000512133,0.108611606,0.447,0.466,1
ILKAP,0.000512958,0.007058196,0.133,0.165,1
KRTCAP2,0.000513165,-0.022097229,0.612,0.684,1
JMY,0.000516879,0.082961636,0.116,0.12,1
CASP1,0.000517601,-0.056018373,0.217,0.275,1
VCPIP1,0.00052135,-0.021538619,0.112,0.147,1
TUBA1B,0.000521857,-0.250624223,0.384,0.495,1
PMPCB,0.000522198,-0.074249295,0.177,0.231,1
KLHDC2,0.000524509,-0.167090237,0.156,0.226,1
TOMM22,0.000524676,-0.126058595,0.254,0.332,1
WASHC5,0.000528385,0.016065522,0.07,0.082,1
XRN1,0.000528387,0.10985071,0.24,0.249,1
PSMD11,0.000529006,-0.056998516,0.148,0.192,1
SLAMF6,0.000533119,-0.106060731,0.183,0.244,1
NOL7,0.000534647,-0.031855938,0.306,0.358,1
CAPN7,0.000536033,0.008725297,0.168,0.203,1
COMT,0.000536072,0.058455956,0.155,0.166,1
DOP1B,0.000536854,0.004642053,0.051,0.068,1
EIF2AK2,0.000538397,0.005312939,0.108,0.135,1
CHKB,0.000538402,0.0691493,0.297,0.334,1
SLC50A1,0.000538617,-0.06461641,0.066,0.102,1
MIIP,0.000542971,0.010316618,0.122,0.15,1
PDZD8,0.000543652,-0.019129419,0.076,0.109,1
SH3BP1,0.000544075,-0.073963069,0.246,0.308,1
TIMM23,0.000544333,0.010249737,0.081,0.096,1
PTPRJ,0.00054457,0.074959678,0.2,0.22,1
GET3,0.000544642,-0.041766751,0.168,0.213,1
IFT52,0.000544781,-0.143900002,0.055,0.103,1
LIN54,0.000546284,-0.051330582,0.052,0.078,1
PEX16,0.000546924,-0.036754683,0.147,0.186,1
FUT8,0.000547025,-0.00966066,0.045,0.063,1
CCT3,0.00054719,0.020062367,0.254,0.29,1
HMGN3,0.000547829,0.058029578,0.401,0.437,1
CYLD,0.000550776,-0.057209408,0.209,0.263,1
SCAMP4,0.000551611,-0.064808623,0.067,0.104,1
UHRF2,0.000551827,0.048276281,0.108,0.125,1
GTF3C2,0.000555561,0.007776922,0.051,0.07,1
NME3,0.000555583,-0.004887693,0.367,0.422,1
ERAP2,0.000556993,0.050906769,0.281,0.31,1
HSPE1,0.000559035,-0.042918963,0.303,0.361,1
RNF14,0.000560825,-0.117764492,0.06,0.103,1
ACSF3,0.000561519,-0.022088594,0.062,0.089,1
SMNDC1,0.000563076,-0.130092444,0.169,0.237,1
EML4,0.0005642,0.038290073,0.41,0.458,1
GTF2E2,0.000565561,-0.122033586,0.141,0.202,1
MRPL33,0.000567275,-0.09698163,0.216,0.283,1
TBC1D20,0.000569913,-0.041582789,0.123,0.163,1
UQCRC2,0.000570014,-0.195863195,0.171,0.25,1
GPHN,0.000570528,0.02640025,0.066,0.077,1
PURB,0.000570653,-0.064011974,0.054,0.086,1
STK17B,0.000571576,-0.135541035,0.409,0.487,1
KIF22,0.000573209,-0.060062253,0.156,0.205,1
XPA,0.000573605,-0.005024345,0.153,0.181,1
DAZAP1,0.000574287,-0.081870301,0.292,0.361,1
TOR3A,0.000575108,0.018878501,0.084,0.102,1
UBE2G1,0.00057519,-0.080953787,0.16,0.21,1
IMPDH1,0.000576245,-0.09752008,0.099,0.145,1
MOGS,0.000577333,-0.073252018,0.147,0.197,1
ERVK3-1,0.000578241,0.095585214,0.17,0.17,1
NBDY,0.000579511,-0.098675448,0.135,0.185,1
AP1G2,0.000579765,-0.092891866,0.172,0.235,1
PPP1R12C,0.000581064,0.090954269,0.083,0.088,1
ADA,0.000581099,0.130837814,0.123,0.121,1
ZNF544,0.000582796,-0.138290764,0.026,0.057,1
GLB1,0.000584709,-0.063329092,0.057,0.088,1
COQ4,0.000585793,-0.110279442,0.122,0.172,1
BIN2,0.0005873,-0.035939662,0.616,0.686,1
SNAP29,0.000590244,0.040830439,0.089,0.102,1
HARS,0.000590361,-0.134824251,0.118,0.179,1
RASA3,0.000591129,-0.050475808,0.281,0.341,1
TMEM248,0.000591424,-0.105755209,0.179,0.238,1
PTPRC,0.000593154,-0.076559682,0.92,0.964,1
LCK,0.00059395,-0.102187818,0.624,0.721,1
WASF2,0.000596834,0.140537694,0.396,0.393,1
RPL5,0.00059751,-0.021803504,0.959,0.988,1
DMAP1,0.000599141,-0.077655912,0.089,0.129,1
CRBN,0.000600542,-0.085718808,0.237,0.302,1
PTPN1,0.000600898,-0.016484471,0.214,0.255,1
PRDX6,0.000601554,-0.083058995,0.261,0.326,1
ATG13,0.000601749,0.027031955,0.101,0.115,1
TPST2,0.000602034,0.012222779,0.416,0.471,1
CHMP2B,0.00060586,-0.164442061,0.093,0.145,1
POLR2A,0.000606682,-0.036972482,0.17,0.218,1
SPCS3,0.000606922,-0.035909325,0.3,0.359,1
FIS1,0.000608524,0.026798147,0.388,0.429,1
NDUFB2,0.000609127,0.07020153,0.568,0.599,1
CCT6A,0.000609589,0.12438718,0.297,0.289,1
ETS1,0.000609684,0.105020478,0.635,0.662,1
MAPKAPK3,0.000609781,-0.005306384,0.088,0.119,1
ARHGAP10,0.00061029,0.190999218,0.171,0.154,1
UBXN4,0.000611255,0.004573608,0.389,0.445,1
INTS1,0.000611679,0.085511103,0.062,0.058,1
SUDS3,0.000612353,-0.073252319,0.135,0.179,1
TACC1,0.000612951,0.066554649,0.22,0.237,1
PRKCB,0.000613221,0.169593046,0.386,0.386,1
CDK6,0.000613287,0.021107368,0.129,0.154,1
PSMG3,0.000614798,-0.097585533,0.083,0.12,1
MTHFS,0.000615729,-0.126948556,0.068,0.11,1
GTF3A,0.000616076,0.046283895,0.484,0.529,1
NNT,0.000617284,0.054102127,0.088,0.101,1
RAB3GAP1,0.000619278,0.011905733,0.039,0.055,1
NXT1,0.000625201,-0.007704349,0.095,0.12,1
SMARCC2,0.000625977,0.005907088,0.208,0.249,1
SAMD3,0.000626156,-0.061800779,0.442,0.523,1
PLP2,0.000629979,-0.209790205,0.167,0.218,1
ACP1,0.000633916,-0.094051397,0.292,0.365,1
FBRS,0.000634867,-0.022062527,0.121,0.156,1
NDUFB10,0.000635589,0.016450329,0.426,0.48,1
FDX1,0.000636185,-0.134419994,0.124,0.184,1
CIAO2B,0.000636439,0.037245092,0.327,0.363,1
PECAM1,0.000637207,-0.079649701,0.037,0.064,1
CCDC66,0.000637621,-0.107632284,0.069,0.108,1
HADH,0.000637708,-0.087168034,0.054,0.091,1
ANAPC7,0.000639128,-0.026339458,0.047,0.07,1
ASB8,0.000639328,0.070221919,0.151,0.159,1
ZBTB48,0.000639526,-0.046603546,0.041,0.065,1
ZMAT5,0.000640857,-0.096483166,0.07,0.112,1
AP2B1,0.000643647,-0.018465382,0.124,0.158,1
SH3GL1,0.000644202,-0.027092493,0.073,0.101,1
MPC1,0.000649806,-0.029160415,0.131,0.172,1
GRPEL1,0.000650826,-0.111387453,0.091,0.139,1
EMC3,0.000653084,-0.075691753,0.173,0.224,1
MCRIP2,0.000653945,-0.099745393,0.044,0.077,1
LCMT1,0.000654601,-0.123632037,0.084,0.134,1
THOC3,0.000655639,-0.064705108,0.097,0.135,1
AQR,0.000657296,0.07223021,0.07,0.069,1
RASSF2,0.000658612,-0.088389256,0.024,0.051,1
ING4,0.000659293,0.010221762,0.116,0.142,1
PLEKHA3,0.000659902,0.074877461,0.124,0.132,1
IFRD1,0.000661302,-0.10927112,0.124,0.175,1
KCTD20,0.000661391,0.013472746,0.08,0.1,1
BDP1,0.000665139,0.068017696,0.255,0.281,1
RNPC3,0.000667318,0.001118095,0.208,0.249,1
SPCS1,0.000667529,-0.112666562,0.491,0.58,1
RPUSD3,0.000669806,-0.038437336,0.112,0.146,1
CNOT1,0.000670375,0.013175976,0.156,0.192,1
DRAM2,0.000670481,-0.101038828,0.083,0.125,1
TSPAN14,0.000670685,-0.108556742,0.234,0.306,1
SRSF6,0.000670744,-0.040332182,0.1,0.139,1
RNASEH2B,0.000671561,0.088233241,0.196,0.199,1
MAPKAPK5,0.000671581,-0.028900411,0.125,0.159,1
KLHL18,0.000673314,0.010512457,0.039,0.052,1
CHMP4B,0.00067604,0.060025296,0.214,0.246,1
TMED7,0.000676804,-0.020764379,0.085,0.11,1
TADA3,0.000676932,-0.076325657,0.207,0.267,1
QRICH1,0.000678625,-0.137436609,0.12,0.181,1
ISG20,0.000681463,0.167565417,0.367,0.345,1
USP15,0.000681976,0.134060504,0.346,0.353,1
PYGO2,0.000683759,-0.029891943,0.059,0.087,1
GART,0.000684296,-0.030267286,0.073,0.1,1
GDI2,0.000686588,-0.017498322,0.338,0.396,1
FXR1,0.000686869,-0.066846502,0.175,0.225,1
SMAP1,0.000687194,0.100687436,0.26,0.278,1
C1D,0.000687964,0.006475265,0.145,0.174,1
CAPN2,0.000688063,-0.03997746,0.429,0.503,1
ZNF33B,0.00068877,-0.025272538,0.051,0.075,1
PIAS1,0.000690923,-0.126625277,0.199,0.264,1
TAF12,0.000691755,-0.087201418,0.106,0.157,1
HERPUD2,0.000694152,-0.130626612,0.306,0.389,1
CCS,0.000695038,0.087404765,0.181,0.196,1
LEMD3,0.000699019,-0.051316234,0.137,0.175,1
CARHSP1,0.000703161,0.044538254,0.11,0.123,1
OGDH,0.000704257,-0.015730828,0.118,0.152,1
C11orf58,0.000704707,-0.022801529,0.405,0.469,1
KLRG1,0.000712089,-0.156251162,0.475,0.57,1
LIG1,0.000712394,-0.019930009,0.058,0.079,1
ARNT,0.000712718,-0.046766848,0.033,0.062,1
MCM5,0.000716222,0.02136257,0.072,0.088,1
RHOT1,0.000716949,0.104909249,0.079,0.075,1
SLC25A36,0.00071899,-0.116817316,0.12,0.173,1
AURKAIP1,0.000719651,0.086564643,0.316,0.336,1
GATAD2B,0.000721639,-0.064815943,0.132,0.173,1
ZBTB22,0.000727693,-0.090802181,0.023,0.054,1
GIMAP7,0.000728822,0.074765262,0.646,0.683,1
BAX,0.000730235,-0.00742805,0.422,0.484,1
MSRA,0.000734529,-0.097361158,0.032,0.062,1
RAD51-AS1,0.000740585,-0.019020525,0.037,0.06,1
ZNF226,0.000741178,-0.074849609,0.035,0.063,1
AC021188.1,0.000741909,-0.051371917,0.032,0.055,1
C17orf49,0.000742396,0.160902652,0.299,0.282,1
MBNL1,0.000742564,0.006214584,0.626,0.689,1
CDK12,0.000744732,0.038989771,0.189,0.218,1
C3orf38,0.00074506,-0.046059815,0.056,0.083,1
TXNDC12,0.000748947,-0.016026745,0.173,0.212,1
ERLEC1,0.00075224,0.000392701,0.184,0.224,1
ANAPC5,0.000754863,0.011348288,0.353,0.398,1
ERN1,0.000755541,-0.130564788,0.312,0.389,1
TMEM11,0.000757652,-0.053557264,0.054,0.084,1
PPIA,0.000758757,-0.104404895,0.888,0.951,1
GNL1,0.000766307,-0.064316829,0.096,0.136,1
PSMB10,0.000766345,-0.127889922,0.445,0.544,1
SLC44A2,0.000767276,-0.027311987,0.272,0.319,1
CHMP1B,0.0007674,0.03287444,0.1,0.123,1
SYNJ2BP,0.000767924,-0.047072376,0.047,0.073,1
MTFP1,0.000771748,-0.088535003,0.099,0.141,1
PIP5K1C,0.000772073,0.063370187,0.05,0.053,1
PPP1R15A,0.000773186,-0.254727488,0.431,0.503,1
AKAP17A,0.000773357,-0.031827257,0.172,0.215,1
CCNT2,0.000773368,-0.035825395,0.113,0.15,1
PLD3,0.000774198,-0.040588688,0.168,0.213,1
PPP1R3F,0.000775984,-0.106478106,0.025,0.055,1
NDUFA5,0.000777844,-0.104567506,0.164,0.228,1
IREB2,0.000777882,-0.065775928,0.096,0.138,1
INO80B,0.000780223,-3.49E-05,0.066,0.086,1
ANAPC15,0.000781125,0.124082812,0.15,0.145,1
HIST1H1C,0.000785036,0.261499256,0.258,0.229,1
ADAP1,0.000787585,0.009860236,0.116,0.145,1
ACTB,0.000788127,-0.199341039,0.991,0.998,1
AGK,0.000794791,-0.083271175,0.062,0.101,1
TBRG1,0.000794934,0.123973056,0.332,0.334,1
FN3KRP,0.000795378,-0.058796528,0.042,0.07,1
UQCRC1,0.000795669,-0.032264837,0.225,0.276,1
AC087239.1,0.000796337,-0.093645267,0.057,0.093,1
SCRN2,0.000798988,-0.062001469,0.138,0.181,1
RPN1,0.000802525,-0.043782394,0.357,0.42,1
CDYL,0.000803612,-0.044967911,0.055,0.082,1
IER5,0.000806666,-0.111401497,0.073,0.118,1
YDJC,0.000808791,-0.084300378,0.114,0.165,1
NUBP1,0.000810706,-0.048600071,0.035,0.058,1
PIK3R1,0.000810856,-0.070608932,0.37,0.439,1
HIKESHI,0.000811038,-0.131740404,0.139,0.198,1
TOMM70,0.000813498,-0.042523179,0.088,0.118,1
MXRA7,0.000814674,0.018209439,0.21,0.241,1
MTF2,0.000822208,-0.000613096,0.095,0.121,1
RTN3,0.000830126,-0.095316038,0.141,0.195,1
FBXL15,0.000830355,-0.060949646,0.095,0.132,1
TBRG4,0.000831237,-0.044642172,0.073,0.107,1
MOB2,0.000831704,-0.027044843,0.216,0.264,1
ZFAND3,0.000832286,0.114763158,0.166,0.165,1
TRIP11,0.000832447,0.069122325,0.182,0.192,1
FAM3A,0.000833998,-0.0270596,0.083,0.111,1
TMEM14C,0.000841957,-0.102324843,0.049,0.075,1
RPA1,0.000845071,0.023790628,0.111,0.133,1
ZC3H18,0.000845176,0.06342912,0.108,0.119,1
TNRC6B,0.000845233,0.087158636,0.248,0.27,1
DCTN3,0.000847367,-2.61E-05,0.311,0.356,1
TP53I11,0.00084928,-0.025152215,0.062,0.086,1
MORC3,0.000851787,0.018625133,0.154,0.18,1
C2orf49,0.000854971,-0.047754843,0.053,0.082,1
SLMAP,0.000856948,0.079574561,0.104,0.109,1
GLOD4,0.000858206,-0.080767738,0.162,0.216,1
SLC4A1AP,0.000864881,-0.065818011,0.096,0.133,1
ATP2A3,0.000865276,0.07455439,0.309,0.337,1
TTLL3,0.000865882,0.093276087,0.05,0.052,1
RPS19BP1,0.00086596,0.024404634,0.277,0.306,1
RNFT1,0.000868871,-0.013010778,0.095,0.122,1
NSD3,0.000871475,0.075724729,0.386,0.412,1
JMJD7,0.000873542,-0.098699057,0.067,0.107,1
MAPKAPK5-AS1,0.000877923,0.024084603,0.141,0.172,1
MPG,0.000878202,-0.037635506,0.182,0.227,1
CBX4,0.000878218,0.054248715,0.208,0.23,1
ELOVL1,0.000878302,-0.054891052,0.162,0.205,1
KRAS,0.00088693,0.017038088,0.225,0.258,1
USP28,0.000890401,0.111989822,0.19,0.198,1
SLC2A1,0.000890838,-0.034965726,0.06,0.088,1
ELF2,0.000896301,0.035564736,0.197,0.234,1
MARCH2,0.000898071,-0.011941894,0.134,0.159,1
ACTR3,0.000899114,-0.154880412,0.481,0.587,1
SSR1,0.000899867,-0.087575955,0.2,0.256,1
PPP4R2,0.000902755,-0.034981815,0.22,0.27,1
PIGS,0.000903783,-0.068885444,0.077,0.114,1
DNAAF2,0.000903856,-0.048956734,0.126,0.169,1
CCDC25,0.000904283,0.077053833,0.164,0.179,1
DHRS7,0.000905882,-0.067886082,0.419,0.501,1
TNFAIP3,0.000906874,-0.096880031,0.497,0.576,1
HDAC8,0.000908412,-0.045460222,0.041,0.066,1
BCL11B,0.000908459,0.08321037,0.302,0.315,1
AJM1,0.000910898,-0.067104914,0.049,0.082,1
DGUOK,0.000912235,-0.112854576,0.253,0.326,1
