Supplementary Data 2E. Differential gene expression in CD8A+ T cells at 12 vs 32 weeks,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
SNRNP70,6.81425444791227e-13,-0.16716775,0.187,0.332,1.14486288979374e-08
USP3,6.84110314555466e-13,-0.131766854,0.128,0.245,1.14937373948464e-08
REST,7.00142931098543e-13,0.013339075,0.241,0.355,1.17631013853866e-08
TUBA4A,7.01137595162021e-13,-0.161074239,0.21,0.373,1.17798127363171e-08
STX5,7.01711388452848e-13,-0.045068586,0.083,0.143,1.17894530373963e-08
EHMT1,7.17385252717345e-13,-0.125545595,0.116,0.218,1.20527896309041e-08
RNF44,7.18028620904477e-13,-0.158892377,0.12,0.237,1.20635988598161e-08
PDCD2,7.19440887048468e-13,-0.055870497,0.152,0.261,1.20873263433013e-08
SIT1,7.19642344636509e-13,-0.113603862,0.174,0.295,1.2090711032238e-08
NEMF,7.21969448578421e-13,-0.174135352,0.106,0.222,1.21298087055661e-08
TKT,7.26063682323574e-13,-0.236100299,0.145,0.302,1.21985959267184e-08
ANKRD37,7.30833416284094e-13,-0.22188554,0.022,0.1,1.22787322269891e-08
VAT1,7.34474928255684e-13,-0.006805617,0.047,0.093,1.23399132696237e-08
B4GALT1,7.39249500870835e-13,-0.026791947,0.134,0.212,1.24201308641309e-08
NAE1,7.41701479691092e-13,0.033990634,0.096,0.141,1.246132656029e-08
ITGB2,7.44258471205834e-13,-0.087609494,0.744,0.876,1.25042865747292e-08
EPRS,7.45618672178166e-13,0.061584701,0.131,0.194,1.25271393112654e-08
FUS,7.58261750450473e-13,-0.263332613,0.424,0.663,1.27395556693184e-08
CKS2,7.58949423329519e-13,-0.384558801,0.012,0.12,1.27511092613592e-08
MPC2,7.60129169934979e-13,-0.080050667,0.141,0.254,1.27709301840776e-08
UFC1,7.75099889549259e-13,-0.074930344,0.329,0.487,1.30224532443171e-08
PAFAH1B1,7.90721728616617e-13,-0.142288005,0.221,0.381,1.32849157624878e-08
RNF5,7.91443744432794e-13,0.00123794,0.127,0.206,1.32970463502154e-08
PTPN22,7.95035175042757e-13,-0.051922927,0.189,0.288,1.33573859758934e-08
MARK3,7.95720388245179e-13,0.108773257,0.141,0.186,1.33688982429073e-08
PSIP1,8.03178937225356e-13,-0.151125328,0.243,0.405,1.34942093243232e-08
PPA1,8.07775087771814e-13,-0.072417364,0.125,0.208,1.35714292496542e-08
CTR9,8.14983479232225e-13,-0.108195313,0.106,0.209,1.36925374345806e-08
EIF2AK1,8.27642124663929e-13,-0.095652381,0.129,0.238,1.39052153364787e-08
RBM25,8.34994565437211e-13,-0.15913566,0.295,0.48,1.40287436939106e-08
EIF3A,8.36255711073926e-13,-0.191060634,0.249,0.433,1.4049932201753e-08
UBE2H,8.46447103105483e-13,-0.215748704,0.103,0.22,1.42211577792752e-08
SRFBP1,8.54275268528164e-13,-0.056977141,0.039,0.086,1.43526787865417e-08
TSPAN14,8.5855459509196e-13,-0.255973609,0.146,0.317,1.442457575214e-08
VPS13C,8.67394960923009e-13,-0.034425853,0.223,0.345,1.45731027384675e-08
SNX1,8.69179915352237e-13,-0.047186095,0.101,0.185,1.46030917578329e-08
MRPS10,8.79754431193369e-13,-0.014595165,0.075,0.129,1.47807541984798e-08
NBDY,8.79894692576663e-13,0.118018483,0.12,0.156,1.47831107299805e-08
SSH2,8.80918718750942e-13,0.200626648,0.168,0.21,1.48003153937346e-08
COMT,8.81054764829247e-13,0.045992228,0.117,0.176,1.48026011038962e-08
CDS2,8.8419438059503e-13,0.015478023,0.106,0.17,1.48553497883771e-08
TNFRSF1B,8.84928589961258e-13,-0.271224906,0.306,0.524,1.48676852399391e-08
ASH1L,8.85282430026118e-13,0.143858434,0.181,0.222,1.48736301068688e-08
SECISBP2L,8.90445569272188e-13,0.055516276,0.131,0.189,1.4960376009342e-08
AC004687.1,8.94556017080069e-13,-0.159609084,0.141,0.25,1.50294356429622e-08
MRPL40,8.96256506491751e-13,0.044105359,0.084,0.121,1.50580055655679e-08
TENT5C,8.98989801669954e-13,-0.103309073,0.123,0.224,1.51039276578569e-08
ACTR1A,9.03560197302061e-13,-0.197521301,0.098,0.231,1.51807148748719e-08
STK26,9.06147491214216e-13,-0.089679643,0.079,0.153,1.52241839998901e-08
TAX1BP1,9.15975570546898e-13,-0.241348451,0.267,0.462,1.53893055607584e-08
SPTLC1,9.21924285093598e-13,-0.072739699,0.04,0.108,1.54892499138575e-08
APMAP,9.25545285900262e-13,-0.193997446,0.422,0.642,1.55500863484103e-08
DDX18,9.31110240258574e-13,-0.011858172,0.215,0.328,1.56435831465843e-08
LSM5,9.32758848490514e-13,-0.063960696,0.108,0.201,1.56712814134891e-08
RALY,9.42917147690918e-13,0.015615031,0.374,0.514,1.58419509983551e-08
NADSYN1,9.48941675802605e-13,-0.04484305,0.087,0.153,1.59431690951596e-08
DBNL,9.50119019156795e-13,-0.149611272,0.158,0.302,1.59629496408533e-08
FOXP1,9.61314429516429e-13,0.020065259,0.201,0.302,1.61510437303055e-08
CCNI,9.63838639776723e-13,-0.254862366,0.592,0.818,1.61934529868887e-08
MBP,9.68739372736266e-13,0.01928623,0.433,0.583,1.6275790201342e-08
SF3A2,9.8468116158945e-13,-0.151013892,0.245,0.418,1.65436281958643e-08
ATG3,1.00194722479437e-12,-0.184849897,0.088,0.205,1.68337153237703e-08
LAMTOR4,1.00937612155458e-12,0.025108636,0.411,0.56,1.69585282182386e-08
EFR3A,1.01519653133086e-12,-0.212256271,0.082,0.198,1.70563169228897e-08
MARCH6,1.02452722904976e-12,-0.014608606,0.105,0.182,1.7213081975265e-08
RSRP1,1.02491284193833e-12,-0.242260843,0.424,0.648,1.72195606574058e-08
IFT52,1.02575059251333e-12,-0.102210468,0.042,0.104,1.72336357048165e-08
CALCOCO1,1.04041574145441e-12,-0.032519323,0.122,0.208,1.74800248721755e-08
PHACTR2,1.04967825647976e-12,-0.0875068,0.043,0.088,1.76356443871164e-08
BECN1,1.06030111158935e-12,-0.099567055,0.119,0.214,1.78141189758127e-08
GIT1,1.07446627204858e-12,-0.239867328,0.029,0.124,1.80521078366882e-08
RAB4B,1.07814256551661e-12,-0.147486085,0.131,0.262,1.81138732432446e-08
CALR,1.08145257344593e-12,-0.223669118,0.58,0.767,1.8169484686465e-08
HDDC2,1.08947486208852e-12,-0.034906984,0.113,0.186,1.83042671579493e-08
HENMT1,1.09490413258301e-12,-0.139576624,0.072,0.158,1.83954843315271e-08
UTP23,1.10771468321818e-12,0.030664665,0.083,0.126,1.86107143927486e-08
NFATC2,1.11009161332642e-12,-0.041819495,0.263,0.395,1.86506491954972e-08
UHMK1,1.12460099940064e-12,-0.014350755,0.208,0.332,1.88944213909301e-08
SEMA4D,1.12931571209449e-12,-0.179961437,0.152,0.295,1.89736332788995e-08
UBE2D3,1.14066770672216e-12,-0.19518231,0.386,0.603,1.9164358140639e-08
CD27,1.15750019034218e-12,0.005261337,0.058,0.073,1.9447160697939e-08
PTPRE,1.15771553006998e-12,-0.068130883,0.14,0.263,1.94507786207057e-08
ATF7IP,1.15909760663597e-12,0.01180626,0.204,0.296,1.9473998889091e-08
CARD16,1.16248330136455e-12,-0.075939308,0.185,0.302,1.95308819462258e-08
KXD1,1.1657723991041e-12,-0.095093441,0.148,0.261,1.9586142077348e-08
PSMD6,1.1756675998742e-12,-0.245697603,0.118,0.264,1.97523913454864e-08
EIF4EBP2,1.17760635964322e-12,-0.085449693,0.178,0.308,1.97849644483657e-08
BABAM1,1.18486117852683e-12,-0.177014407,0.133,0.249,1.99068526604293e-08
NEAT1,1.18957207366545e-12,0.102486095,0.33,0.426,1.99860004096533e-08
SMARCA5,1.19354016269488e-12,-0.092443946,0.167,0.296,2.00526682734366e-08
SIRT2,1.20447716827928e-12,0.042620703,0.112,0.177,2.02364209042602e-08
CIB1,1.23435461321308e-12,-0.156434008,0.344,0.546,2.0738391856593e-08
SNF8,1.23938116136506e-12,-0.044450259,0.128,0.217,2.08228428920944e-08
HLA-DPB1,1.23998663167685e-12,-0.150365617,0.532,0.741,2.08330153988028e-08
CCND3,1.24609499091319e-12,-0.154337154,0.491,0.683,2.09356419423326e-08
KLHDC2,1.2559127098861e-12,-0.079900909,0.093,0.186,2.11005894387964e-08
TUSC2,1.30891730661577e-12,-0.04184466,0.11,0.173,2.19911196684515e-08
HEBP2,1.31973643983021e-12,-0.00215756,0.173,0.253,2.21728919255874e-08
APOBEC3G,1.3220820477197e-12,-0.416730413,0.236,0.478,2.22123004837386e-08
ZCCHC8,1.32668051560533e-12,-0.025069402,0.051,0.098,2.22895593426852e-08
PCMTD1,1.33549869801475e-12,-0.038949847,0.124,0.204,2.24377136253458e-08
UBAC1,1.34289911355979e-12,-0.119087415,0.065,0.148,2.2562048006918e-08
MRPS30,1.36364591060723e-12,-0.063168048,0.09,0.173,2.29106149441121e-08
ARHGEF2,1.37213838087306e-12,-0.275221743,0.076,0.207,2.30532969370483e-08
USP15,1.3817402096908e-12,-0.021519794,0.219,0.347,2.32146172630152e-08
AL499604.1,1.39968180012608e-12,-0.21819266,0.03,0.115,2.35160539239182e-08
ARRDC1,1.40667325953584e-12,-0.117323956,0.107,0.212,2.36335174334617e-08
AGFG1,1.42006727183957e-12,-0.193242116,0.037,0.117,2.38585502341766e-08
CASP8,1.42251042377171e-12,-0.099223803,0.265,0.407,2.38995976297885e-08
RAB27A,1.42325083628206e-12,-0.114405326,0.167,0.294,2.39120373003749e-08
RIPOR2,1.45027545881377e-12,-0.089478853,0.379,0.553,2.43660779835301e-08
ARHGAP1,1.45788457216551e-12,-0.072264263,0.093,0.173,2.44939186969527e-08
ZNFX1,1.46271623865693e-12,-0.02462993,0.105,0.184,2.4575095525675e-08
SUB1,1.46917348794039e-12,-0.228012808,0.405,0.642,2.46835837708865e-08
HDAC2,1.4710259295089e-12,-0.036805431,0.084,0.151,2.47147066416791e-08
LNPEP,1.47358265012233e-12,0.020761938,0.258,0.365,2.47576621047053e-08
CCSER2,1.47377482037326e-12,-0.108143118,0.128,0.253,2.47608907570912e-08
PLD3,1.48523890234785e-12,0.017782596,0.138,0.204,2.49534987983462e-08
ANTKMT,1.52811335809198e-12,0.073103213,0.114,0.159,2.56738325293033e-08
PTPRA,1.53583955259534e-12,0.102787536,0.233,0.317,2.58036403231543e-08
STIP1,1.54065297219032e-12,-0.170923484,0.085,0.184,2.58845105857696e-08
TAF12,1.5454447029229e-12,-0.062833421,0.076,0.154,2.59650164538076e-08
PCMTD2,1.57050871896333e-12,-0.043639982,0.045,0.095,2.63861169873029e-08
FOXO1,1.58277999220867e-12,-0.199856575,0.055,0.151,2.65922866490979e-08
YTHDC1,1.60325939741366e-12,0.057190269,0.192,0.281,2.69363611359469e-08
NME3,1.61232122671121e-12,-0.090809192,0.247,0.391,2.70886089299751e-08
GSTK1,1.6136086458731e-12,-0.054241089,0.545,0.726,2.71102388593139e-08
PTPN6,1.62979385637856e-12,-0.418800555,0.155,0.364,2.73821665810162e-08
TMC8,1.63444990123911e-12,-0.113450882,0.212,0.348,2.74603927907182e-08
EVL,1.69070771956133e-12,-0.080176322,0.629,0.803,2.84055803963499e-08
ATP6V0C,1.72024046920934e-12,-0.08175201,0.409,0.602,2.89017601231861e-08
SELENOM,1.7926944250785e-12,0.052559422,0.102,0.143,3.01190590357439e-08
AUTS2,1.80694089536231e-12,-0.048451257,0.11,0.182,3.03584139829822e-08
KLF9,1.8078387078165e-12,0.121489134,0.138,0.173,3.03734981300251e-08
MDFIC,1.81485486105522e-12,-0.017964396,0.147,0.243,3.04913765205888e-08
GMIP,1.81768485630282e-12,-0.144121146,0.094,0.197,3.05389232707436e-08
TUBB2A,1.83483430942005e-12,-0.299475556,0.04,0.149,3.08270512325662e-08
AZIN1,1.83967122210672e-12,-0.185451403,0.058,0.158,3.0908316202615e-08
TGFBRAP1,1.85345276295899e-12,-0.123057778,0.03,0.098,3.1139859870474e-08
RUNX3,1.85390516585623e-12,0.227784166,0.289,0.334,3.11474606915506e-08
ZNF830,1.86559823357697e-12,0.008144676,0.081,0.131,3.13439159223266e-08
LSM3,1.86819429995761e-12,0.014247909,0.137,0.222,3.13875324335879e-08
RBL1,1.87062406542624e-12,0.081345785,0.074,0.092,3.14283549232262e-08
TOR1AIP1,1.87080150664264e-12,-0.075247034,0.092,0.18,3.14313361131031e-08
GON4L,1.88326499240995e-12,-0.06158149,0.144,0.247,3.16407351374796e-08
PITPNB,1.88766608363558e-12,-0.200486648,0.068,0.174,3.17146778711614e-08
ABT1,1.90321170173583e-12,-0.098764619,0.096,0.181,3.19758598008637e-08
HMGB1,1.90527962731416e-12,0.005942832,0.718,0.86,3.20106030185052e-08
NASP,1.93533798339316e-12,-0.006202011,0.124,0.194,3.25156134589884e-08
EIF3F,1.93955731498395e-12,0.120415422,0.662,0.791,3.25865024490454e-08
STXBP2,1.94158747192889e-12,-0.134608158,0.152,0.283,3.26206111158773e-08
NDUFC1,1.94753893124731e-12,0.040644184,0.153,0.231,3.27206015838861e-08
PIAS1,1.981607692216e-12,0.002142665,0.159,0.237,3.3292990836921e-08
PPP4R3A,1.98452189879023e-12,-0.251384767,0.135,0.274,3.33419524215747e-08
POP4,2.02760982304215e-12,-0.027399355,0.082,0.154,3.40658726369312e-08
SSBP3,2.02869572169251e-12,-0.505508792,0.16,0.403,3.40841168201559e-08
YIF1B,2.03878002215364e-12,-0.006210209,0.082,0.129,3.42535431522033e-08
PDE6D,2.06130043951555e-12,0.025407162,0.098,0.143,3.46319086843007e-08
RBMS1,2.06922494224735e-12,-0.04117018,0.205,0.32,3.47650482546978e-08
LSP1,2.07019883365117e-12,-0.037713777,0.763,0.891,3.47814106041734e-08
EID1,2.07133232060023e-12,-0.101122461,0.357,0.538,3.48004543184045e-08
FAM49B,2.08512631515567e-12,-0.170975249,0.261,0.436,3.50322072209304e-08
HTATIP2,2.10629046260553e-12,-0.113010357,0.085,0.17,3.53877860622355e-08
KIF22,2.10644736335553e-12,-0.204029798,0.11,0.232,3.53904221517363e-08
JMY,2.11950815885749e-12,-0.172713138,0.051,0.139,3.56098565769647e-08
HNRNPK,2.1440306532995e-12,-0.292484489,0.462,0.712,3.60218590060849e-08
ATM,2.15932426246964e-12,0.155150175,0.249,0.317,3.62788069337524e-08
RAB8B,2.2109367103652e-12,-0.125369093,0.111,0.222,3.71459476708458e-08
STX8,2.21869941217009e-12,-0.075697489,0.113,0.211,3.72763688238697e-08
CMTM6,2.22933277475689e-12,-0.128611542,0.123,0.239,3.74550199486906e-08
SCP2,2.22958545429842e-12,-0.245528854,0.219,0.412,3.74592652176677e-08
UBE3A,2.2394973002851e-12,-0.060066956,0.196,0.32,3.762579414209e-08
APOL6,2.24283937188735e-12,0.153441976,0.163,0.21,3.76819442870793e-08
LLGL2,2.25303737052334e-12,-0.193359664,0.106,0.242,3.78532808621626e-08
NPM1,2.25760356022523e-12,-0.254635691,0.66,0.856,3.79299974153441e-08
AC090152.1,2.26532307524162e-12,0.01258998,0.066,0.119,3.80596929871344e-08
GIMAP5,2.29350999441148e-12,-0.291570835,0.168,0.338,3.85332614161072e-08
TSNAX,2.32976377083618e-12,-0.178451765,0.079,0.184,3.91423611138186e-08
ATOX1,2.33933683464881e-12,0.055372122,0.118,0.168,3.93031981589346e-08
MAN2B1,2.34806857839917e-12,-0.170104722,0.113,0.235,3.94499001856844e-08
CCDC88C,2.35125281451764e-12,-0.140408282,0.328,0.504,3.95033985367109e-08
ASB8,2.38135522983092e-12,-0.144350589,0.078,0.18,4.00091492163892e-08
UBE2G2,2.38413951054039e-12,-0.013779942,0.106,0.186,4.0055927916589e-08
LATS1,2.39126525737576e-12,0.022897171,0.092,0.145,4.01756475891701e-08
SSBP4,2.45109410362656e-12,-0.277493751,0.375,0.622,4.11808320350299e-08
DEK,2.50786593393322e-12,-0.02563988,0.325,0.464,4.2134655556012e-08
MRPS9,2.53446223454287e-12,-0.086284096,0.036,0.088,4.25815000025547e-08
IL27RA,2.54061915683983e-12,-0.108928044,0.117,0.214,4.2684942454066e-08
PNO1,2.57106376524292e-12,-0.016943186,0.028,0.062,4.31964423198463e-08
N4BP2L1,2.57658387127959e-12,0.051520563,0.087,0.133,4.32891856213684e-08
ZBTB38,2.58954864112896e-12,-0.201022504,0.242,0.42,4.35070067196077e-08
PYGO2,2.6016323661808e-12,-0.040451765,0.043,0.096,4.37100253842036e-08
TMEM107,2.63021901503472e-12,0.267095482,0.126,0.16,4.41903096715984e-08
SKAP2,2.6345747963729e-12,0.060932967,0.084,0.121,4.42634911538612e-08
CUL3,2.64807993087311e-12,-0.126476934,0.116,0.229,4.44903909185992e-08
RCE1,2.66971972436517e-12,-0.143227396,0.046,0.132,4.48539610890591e-08
SYTL1,2.6968987653236e-12,-0.074082541,0.348,0.514,4.53105961562019e-08
SLIRP,2.73540730978851e-12,-0.001075706,0.085,0.142,4.59575782117568e-08
CCDC90B,2.79605850206681e-12,-0.13115482,0.077,0.166,4.69765788932244e-08
CLK3,2.81471218679126e-12,-0.30592585,0.07,0.209,4.728997945028e-08
ARID4B,2.81815315811851e-12,-0.049855384,0.306,0.452,4.73477912095491e-08
PRKD2,2.8196043585885e-12,-0.15530829,0.069,0.175,4.73721728286453e-08
EIF2S1,2.82085535825739e-12,-0.068558282,0.072,0.138,4.73931908740824e-08
TMEM43,2.84689980276674e-12,-0.205356774,0.068,0.172,4.7830763586284e-08
BLOC1S2,2.86630883756572e-12,-0.133338142,0.079,0.167,4.81568547799417e-08
SNW1,2.86770968714086e-12,-0.005698124,0.114,0.188,4.81803904536536e-08
TMEM183A,2.88107609294782e-12,-0.201129135,0.1,0.21,4.84049594376164e-08
STMN3,2.90244819387748e-12,-0.101972561,0.12,0.224,4.87640321053356e-08
UPF2,2.9162801471709e-12,0.06729581,0.134,0.191,4.89964227526183e-08
VEZF1,2.92695326654611e-12,-0.264686121,0.091,0.229,4.91757418312411e-08
LONP2,2.93950221653885e-12,-0.083705185,0.118,0.207,4.93865767400692e-08
MYH9,2.96756766456991e-12,-0.145203541,0.572,0.759,4.9858104332439e-08
USP34,3.03112219500357e-12,-0.138893941,0.225,0.377,5.09258839982549e-08
CCNDBP1,3.04266177633274e-12,-0.217108473,0.178,0.346,5.11197605041663e-08
ENO2,3.05523345269295e-12,-0.155095924,0.047,0.125,5.13309772386943e-08
ZC3HAV1,3.05704281129773e-12,-0.272662569,0.233,0.43,5.13613762726132e-08
DCTN4,3.07903970725523e-12,-0.046654812,0.052,0.111,5.17309461215951e-08
LBH,3.09336725316287e-12,-0.187026342,0.48,0.685,5.19716632203895e-08
ZFR,3.09841901828758e-12,-0.151197311,0.133,0.257,5.20565379262496e-08
FLOT2,3.14758462767855e-12,-0.068760735,0.207,0.335,5.28825693296273e-08
SSR1,3.15656802528624e-12,-0.120701347,0.139,0.255,5.30334993928341e-08
SLC35D2,3.15729716810557e-12,-0.175657883,0.042,0.119,5.30457497213417e-08
NPDC1,3.17012725329454e-12,-0.005248121,0.104,0.165,5.32613079826016e-08
TSPYL1,3.19637774864526e-12,-0.0234547,0.093,0.162,5.3702342554989e-08
SP140,3.23113292582106e-12,0.100926589,0.157,0.215,5.42862642867196e-08
HIVEP2,3.27879440982837e-12,0.050147655,0.053,0.087,5.50870248795264e-08
NT5C3A,3.29801899308897e-12,-0.039834392,0.1,0.167,5.54100171028878e-08
FOPNL,3.32700400564271e-12,-0.133573902,0.047,0.128,5.58969942988032e-08
VKORC1,3.37186172130175e-12,-0.009132873,0.13,0.212,5.66506487795906e-08
PACS1,3.40247425693616e-12,-0.254036633,0.121,0.273,5.71649699907844e-08
DARS,3.47766043724239e-12,-0.004826533,0.107,0.172,5.84281730061094e-08
IGF2R,3.49322574787156e-12,-0.204279779,0.206,0.38,5.868968578999e-08
SLC25A1,3.52265283366257e-12,0.053863053,0.103,0.157,5.91840902583649e-08
BAG6,3.55792009203934e-12,-0.230553988,0.111,0.247,5.9776615466353e-08
CWC25,3.66634122196618e-12,-0.113845271,0.076,0.153,6.15981988702538e-08
TUBGCP2,3.75491658003788e-12,-0.125698044,0.08,0.166,6.30863534612164e-08
CLEC2D,3.76919377535418e-12,-0.294372286,0.3,0.53,6.33262246197256e-08
PPDPF,3.78642022803907e-12,0.178410997,0.84,0.909,6.36156462512843e-08
SIAH2,3.88192687936037e-12,-0.182455265,0.073,0.184,6.52202535001336e-08
NDUFB5,3.88947482987698e-12,0.059914626,0.105,0.17,6.53470666167632e-08
CBX3,3.89296167492258e-12,-0.176814032,0.189,0.338,6.54056491003742e-08
LCP1,3.9157912325486e-12,-0.259968393,0.596,0.816,6.57892084980489e-08
PRKCB,3.92421498458441e-12,-0.089512643,0.243,0.396,6.59307359560027e-08
RBM15B,3.94935219706795e-12,0.017602709,0.084,0.134,6.63530662629387e-08
PRKACB,3.94977678157273e-12,-0.013892264,0.197,0.293,6.63601997072034e-08
POR,3.97162042553282e-12,-0.138908177,0.04,0.118,6.67271947693769e-08
RBM19,3.98235528379739e-12,0.090278568,0.062,0.079,6.690755112308e-08
ARF4,3.9965164565559e-12,-0.232788925,0.137,0.294,6.71454729865957e-08
AP002387.2,4.11399218236676e-12,-0.051358221,0.088,0.163,6.91191826559439e-08
SP100,4.12512595679471e-12,-0.119287559,0.275,0.43,6.9306241200108e-08
ATXN10,4.16727795308126e-12,-0.162317789,0.052,0.139,7.00144368897182e-08
TPST2,4.25833595144249e-12,-0.225145129,0.359,0.585,7.15443023201853e-08
HNRNPA3,4.27852305460001e-12,-0.23991136,0.375,0.619,7.18834658403347e-08
ASAH1,4.33490342303516e-12,-0.146968378,0.118,0.231,7.28307124104137e-08
ZNF511,4.39225892510122e-12,-0.00519639,0.077,0.135,7.37943422006255e-08
CD6,4.39402578000286e-12,-0.249525259,0.416,0.633,7.3824027129828e-08
ADAM8,4.4882026408886e-12,-0.255782146,0.126,0.28,7.54062925695694e-08
GADD45GIP1,4.55847572206076e-12,-0.012367839,0.204,0.303,7.65869506063429e-08
ZC3H13,4.57856823957535e-12,0.102397234,0.154,0.203,7.69245249931054e-08
AP2A1,4.68764433328973e-12,-0.026560589,0.06,0.126,7.87571124436007e-08
NFX1,4.70711080891014e-12,0.004566075,0.064,0.112,7.90841687004992e-08
GTF3C1,4.72129328464409e-12,-0.067834849,0.111,0.195,7.93224484753054e-08
DGAT1,4.81410582127006e-12,-0.16432135,0.055,0.137,8.08817919031583e-08
TARS,4.84741975023409e-12,-0.099034615,0.052,0.123,8.14414992236829e-08
SRP68,4.85167555324889e-12,-0.194414463,0.045,0.137,8.15130009701346e-08
ZFAND2B,4.85886679608901e-12,-0.167177525,0.115,0.241,8.16338210410915e-08
HSP90AB1,4.91554556403837e-12,-0.29860147,0.594,0.81,8.25860810214087e-08
KLHDC3,4.92575833835688e-12,-0.023871975,0.106,0.179,8.2757665842734e-08
G6PD,4.9431025164596e-12,-0.054615481,0.154,0.244,8.30490653790377e-08
SMARCD1,4.95455706808265e-12,-0.205051581,0.087,0.198,8.32415133008566e-08
NDUFS6,5.03840718487461e-12,-0.006448742,0.181,0.272,8.46502791130784e-08
ELAVL1,5.05310050380651e-12,-0.267679965,0.07,0.194,8.48971415644532e-08
GTPBP4,5.07194316170516e-12,0.028770605,0.061,0.098,8.52137170598084e-08
AC008105.3,5.12930787197873e-12,-0.176217946,0.051,0.133,8.61775015571146e-08
SON,5.15089739926113e-12,0.125749026,0.603,0.737,8.65402272049862e-08
CYHR1,5.17774335404347e-12,-0.272210288,0.042,0.134,8.69912660912843e-08
AFTPH,5.2351012175435e-12,0.021508226,0.075,0.126,8.79549355559484e-08
GAS5,5.23954171109327e-12,0.206030974,0.394,0.462,8.8029540288078e-08
RSBN1L,5.25145710588796e-12,-0.124249852,0.174,0.304,8.82297308360236e-08
ARHGAP25,5.2741737016415e-12,-0.165679822,0.211,0.36,8.86113923612789e-08
SNHG17,5.37702615155603e-12,-0.0559715,0.085,0.157,9.03394163722928e-08
ATP5F1A,5.41806124791033e-12,-0.181911671,0.306,0.498,9.10288470261414e-08
TBX21,5.44762999623373e-12,-0.510041388,0.291,0.582,9.15256315667229e-08
AL118516.1,5.469044542818e-12,-0.402349906,0.077,0.232,9.18854173638853e-08
PSAP,5.46911126756982e-12,-0.176132965,0.37,0.579,9.18865384064406e-08
SMIM27,5.47834343045065e-12,0.160359932,0.113,0.127,9.20416479750014e-08
