Supplementary Data 2C. Differential gene expression in CD8A+ T cells at pre-treatment vs 12 weeks,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
AC087239.1,0.000916667,0.117320641,0.143,0.093,1
SLA,0.000922745,0.204621214,0.253,0.183,1
S1PR1,0.000925153,-0.108012707,0.337,0.379,1
GAS5,0.000941875,-0.230048576,0.462,0.541,1
OSBPL3,0.00095319,-0.114132936,0.074,0.112,1
VIM,0.000953253,-0.142751553,0.778,0.821,1
KLHDC2,0.000957811,-0.157478995,0.186,0.226,1
ADA2,0.000968179,-0.13952346,0.116,0.142,1
KDM4A,0.000971221,0.115353767,0.102,0.059,1
PRPF19,0.000993587,0.05663537,0.159,0.156,1
FAU,0.001003386,-0.106562873,0.994,0.997,1
CBX5,0.001017836,-0.110476868,0.071,0.1,1
MAP7D1,0.001037261,0.193501882,0.333,0.249,1
RPS21,0.0010411,-0.154180841,0.99,0.995,1
PTMA,0.001045577,0.015280747,0.988,0.997,1
KPNB1,0.001050213,0.151466232,0.414,0.371,1
SLAMF7,0.001059436,-0.076222865,0.228,0.263,1
TMEM167B,0.001065682,-0.115527283,0.1,0.126,1
CAPZA1,0.001069932,-0.08958976,0.334,0.355,1
JUND,0.001090934,0.106684384,0.898,0.852,1
COX5B,0.001095675,-0.080929199,0.58,0.603,1
PCOLCE,0.001110414,-0.077949591,0.029,0.05,1
C2orf76,0.001113137,-0.073723105,0.04,0.064,1
ST3GAL5,0.001120568,0.160877606,0.13,0.076,1
SLC9A8,0.001138212,-0.101005578,0.049,0.082,1
ATP5ME,0.001151175,-0.132215481,0.392,0.419,1
SELENOW,0.001158685,-0.082545876,0.538,0.556,1
CSDE1,0.001159472,0.074376014,0.537,0.523,1
RPLP2,0.0011672,-0.166104511,0.99,0.99,1
TAP2,0.001176383,0.216873857,0.477,0.411,1
GSDMD,0.001180671,-0.108972712,0.293,0.332,1
EMD,0.001209589,-0.14705561,0.369,0.412,1
PSMA4,0.001215897,-0.135561532,0.184,0.223,1
C9orf85,0.001228021,-0.099257989,0.043,0.065,1
RPS15A,0.001228154,-0.010821417,0.998,1,1
PSMA3-AS1,0.0012336,-0.183999389,0.145,0.19,1
FGFBP2,0.001235721,0.328265225,0.837,0.725,1
EBLN3P,0.001237487,-0.083471865,0.195,0.232,1
LSM7,0.001238914,-0.142525598,0.497,0.529,1
TRA2B,0.001251696,-0.070657282,0.322,0.357,1
ANXA2,0.001251811,-0.063541969,0.406,0.419,1
NDUFA10,0.001275283,-0.136279838,0.237,0.26,1
BBC3,0.001290019,-0.092491737,0.092,0.102,1
PLP2,0.001307178,-0.268015768,0.159,0.218,1
TUBA1B,0.001313218,0.316643017,0.607,0.495,1
ESYT2,0.001314491,0.012062414,0.21,0.222,1
TMEM14B,0.001326978,-0.189222879,0.247,0.304,1
CYBA,0.001335205,0.103661324,0.95,0.952,1
TMEM258,0.001356896,-0.1401918,0.525,0.553,1
POLR2J3,0.001357209,-0.098193549,0.134,0.172,1
NDUFA4,0.001380954,-0.094456924,0.646,0.672,1
ZC3H18,0.001384257,0.182110457,0.167,0.119,1
YWHAG,0.001388261,-0.122087924,0.065,0.095,1
OSTF1,0.001388981,-0.033413051,0.536,0.504,1
PHYKPL,0.001394773,-0.128825263,0.237,0.283,1
SIPA1,0.00140525,0.192126423,0.381,0.302,1
SULT1A1,0.001409444,-0.09991381,0.036,0.061,1
ZNF22,0.001414664,-0.064619256,0.18,0.214,1
RCAN1,0.001422586,0.123369919,0.064,0.032,1
LINC02446,0.001434221,0.138761983,0.188,0.131,1
SMAD7,0.001437007,0.208991266,0.273,0.205,1
CBLL1,0.001443622,-0.118789177,0.136,0.166,1
SLC9B2,0.001492795,-0.103403009,0.046,0.073,1
MRPS21,0.001513875,-0.168711551,0.405,0.445,1
RPUSD2,0.001553064,-0.081982155,0.046,0.071,1
ID2,0.001565221,0.250006177,0.392,0.297,1
SAP18,0.001572572,-0.064983849,0.602,0.622,1
WTAP,0.001573248,-0.062645882,0.378,0.412,1
APOBEC3D,0.001577597,-0.069492728,0.038,0.057,1
MGMT,0.001595695,-0.136643112,0.183,0.203,1
PRPF38B,0.001603189,0.047980303,0.406,0.416,1
SGSH,0.001621743,-0.126285924,0.09,0.127,1
RPL34,0.001628219,-0.149729703,0.997,1,1
LINC01138,0.001653901,-0.143074355,0.13,0.172,1
ST7L,0.001654209,0.135861673,0.077,0.043,1
TTF1,0.001662884,-0.052098887,0.053,0.077,1
TPRKB,0.001666992,-0.115096497,0.1,0.126,1
AAR2,0.001675351,-0.063205372,0.076,0.101,1
NGRN,0.001696558,-0.107930816,0.142,0.175,1
ASB7,0.001702052,-0.085188489,0.03,0.052,1
SORBS3,0.001723621,-0.150261996,0.068,0.111,1
MINCR,0.001724315,-0.104251339,0.034,0.053,1
GK5,0.001747751,0.189576553,0.222,0.177,1
H3F3B,0.001754484,-0.096425804,0.973,0.973,1
ARF1,0.001788477,-0.051007763,0.711,0.717,1
RPL12,0.001789005,-0.039903198,0.993,0.998,1
CAPZB,0.00180092,-0.01930257,0.727,0.739,1
CFLAR,0.001813567,-0.161956074,0.391,0.433,1
RPL22L1,0.001825063,-0.159025943,0.425,0.464,1
CD3G,0.001831032,-0.051744575,0.833,0.822,1
COL6A2,0.001834742,-0.175756276,0.149,0.186,1
LETM2,0.001855123,0.099472889,0.054,0.024,1
PHB,0.00186013,0.077294467,0.271,0.267,1
RIOX1,0.001917667,-0.079785613,0.054,0.079,1
MTFMT,0.001924734,-0.105780973,0.063,0.081,1
FKBP11,0.001932757,-0.150451842,0.354,0.397,1
VARS,0.001935585,-0.093215607,0.034,0.062,1
IGLV2-14,0.001945231,-0.137987625,0.161,0.191,1
TRPT1,0.001970647,-0.139025643,0.114,0.143,1
UBE2V2,0.001984687,-0.092237921,0.156,0.183,1
SELENOM,0.001987261,-0.184355185,0.143,0.191,1
RPL27,0.001989565,-0.020942624,0.952,0.966,1
EVI2A,0.002024383,-0.110976068,0.095,0.132,1
ZNF568,0.002040863,-0.080900943,0.033,0.055,1
HEXD,0.002047616,-0.147100365,0.123,0.162,1
NABP2,0.002056457,-0.082560697,0.114,0.122,1
IMP3,0.002120262,-0.118437622,0.344,0.376,1
NDUFA1,0.002125136,-0.07962793,0.543,0.577,1
EOMES,0.002126281,0.24100831,0.292,0.222,1
RBCK1,0.002131361,-0.153501716,0.305,0.344,1
ARF4,0.002145085,0.245450144,0.294,0.208,1
DMAC2L,0.002157355,-0.083858611,0.062,0.089,1
AC012645.3,0.002167861,-0.11979497,0.034,0.057,1
RMC1,0.002176247,0.165065824,0.144,0.09,1
UQCRFS1,0.002181764,-0.091194627,0.396,0.42,1
RPF1,0.002189709,-0.1273369,0.087,0.114,1
PIK3CD,0.002190382,0.179001263,0.277,0.211,1
MICOS13,0.002221844,-0.161187226,0.326,0.354,1
TOMM6,0.002321743,-0.114290234,0.492,0.519,1
MRPS28,0.002338171,-0.122187167,0.064,0.089,1
REX1BD,0.00235734,-0.139084157,0.451,0.492,1
BCOR,0.002357683,0.139688129,0.082,0.044,1
AC245297.3,0.002361579,-0.1465354,0.167,0.188,1
PPP1R10,0.002375062,0.203914073,0.259,0.185,1
MRPL52,0.00238719,-0.121330033,0.209,0.243,1
OGT,0.002406711,-0.141239092,0.218,0.266,1
H2AFJ,0.002407019,-0.119865625,0.138,0.169,1
DUSP22,0.002441683,-0.066546122,0.124,0.152,1
KHDRBS1,0.002449025,-0.068526661,0.546,0.565,1
PPIA,0.002481151,0.051978099,0.942,0.951,1
MYL6,0.002493707,-0.022555086,0.929,0.938,1
TMX3,0.002509103,-0.094970107,0.094,0.107,1
UQCR11,0.002524879,-0.049824538,0.7,0.724,1
ZNF394,0.002527973,-0.148324459,0.244,0.28,1
PRKCSH,0.002529857,0.143568901,0.278,0.213,1
HECTD1,0.002541035,-0.15024453,0.187,0.229,1
SLAMF1,0.002548131,-0.132180498,0.022,0.055,1
BRI3,0.002595526,-0.140470639,0.199,0.233,1
PLAAT3,0.002596116,-0.119412389,0.175,0.201,1
OAZ1,0.002621447,0.075197335,0.881,0.88,1
FKBP1A,0.002645955,-0.131972343,0.253,0.289,1
PRKCH,0.002662366,0.199436829,0.549,0.476,1
ERN1,0.002684685,-0.216929377,0.334,0.389,1
MRPL43,0.002684852,-0.103179615,0.267,0.305,1
DEAF1,0.002705375,-0.128774272,0.062,0.084,1
NDUFA7,0.002721053,-0.120660516,0.19,0.215,1
CHD3,0.002721526,0.005329832,0.285,0.293,1
ANP32A,0.002745182,-0.090157614,0.346,0.373,1
LIMA1,0.002749225,-0.142442806,0.091,0.121,1
GLIPR2,0.002754398,-0.067901656,0.269,0.291,1
GIMAP5,0.002777309,-0.168478774,0.338,0.366,1
CD3D,0.002777678,0.014869513,0.877,0.886,1
GTF2IRD2B,0.002784262,-0.097885561,0.057,0.08,1
CALHM6,0.002861149,-0.118719613,0.027,0.055,1
C16orf54,0.002905218,-0.162240672,0.17,0.205,1
RGS10,0.002907333,-0.198200532,0.333,0.386,1
EIF4B,0.002947354,0.09828883,0.733,0.717,1
JPX,0.002961817,-0.129853193,0.123,0.153,1
PARVG,0.002971445,-0.136875668,0.171,0.211,1
TRMT10C,0.003004151,-0.16919204,0.126,0.166,1
AC025159.1,0.003004261,-0.166403751,0.097,0.14,1
AC012615.1,0.003039192,-0.109890593,0.072,0.1,1
AC124016.1,0.003055062,-0.098354028,0.04,0.063,1
TCF7,0.003070001,-0.377545121,0.152,0.241,1
ECD,0.003074798,-0.096408396,0.095,0.124,1
RPS6,0.003074894,-0.037083277,0.99,0.997,1
COX7C,0.003109113,-0.124274145,0.817,0.837,1
SASH3,0.003118215,0.301415627,0.539,0.438,1
ATF7IP2,0.0031251,-0.165549952,0.13,0.181,1
YPEL2,0.003213234,-0.096184984,0.072,0.095,1
MRPS24,0.003222484,-0.097013575,0.22,0.256,1
MYO6,0.003325533,0.183324161,0.109,0.062,1
RPL22,0.003342014,-0.14574798,0.938,0.955,1
CD48,0.003358921,0.046381296,0.691,0.692,1
SLC25A5,0.003366845,0.213637682,0.575,0.483,1
MYADM,0.003367515,0.219243878,0.346,0.255,1
TFRC,0.003381748,0.122189806,0.068,0.037,1
CYB561D2.1,0.003393643,-0.107775819,0.039,0.069,1
HLA-DPB1,0.003404676,0.233356465,0.741,0.647,1
RICTOR,0.00341937,0.098629446,0.139,0.117,1
PNPLA6,0.003438186,0.125225333,0.118,0.07,1
PIK3R1,0.003443283,-0.212160709,0.397,0.439,1
TPST2,0.003448919,0.257722913,0.585,0.471,1
THAP1,0.003454948,-0.099368114,0.117,0.133,1
TMEM128,0.003460192,-0.10399163,0.081,0.111,1
MRPL14,0.00350266,-0.113792791,0.119,0.147,1
TSTD1,0.003528325,-0.146361908,0.449,0.482,1
COASY,0.003531426,-0.078853244,0.107,0.135,1
TMEM203,0.003539203,-0.119549213,0.148,0.182,1
CD69,0.003546964,0.156736108,0.529,0.472,1
SLC9A1,0.003557551,0.121448184,0.064,0.035,1
STK10,0.003617746,0.19010827,0.506,0.426,1
NDFIP1,0.003620221,-0.136945309,0.407,0.435,1
CALM1,0.003632143,0.054839881,0.956,0.965,1
VAMP1,0.003650386,-0.100565572,0.046,0.071,1
MON2,0.003667838,-0.143749349,0.161,0.194,1
PIGL,0.003670164,-0.100395521,0.037,0.062,1
GEMIN7,0.003674352,-0.042341161,0.094,0.093,1
PRR14,0.003683033,0.139089597,0.171,0.116,1
AC092821.3,0.003691916,-0.06906822,0.055,0.081,1
KHDC4,0.003696746,-0.080580349,0.061,0.088,1
AMD1,0.00370856,0.2105487,0.229,0.172,1
PCBP2,0.003712546,0.133080151,0.637,0.6,1
CTNNBIP1,0.003751389,-0.09293171,0.058,0.085,1
LAT,0.003786483,-0.012835029,0.644,0.659,1
NKTR,0.003791873,-0.095599909,0.316,0.358,1
MRS2,0.003811891,-0.058326664,0.058,0.081,1
SSU72,0.003849756,-0.129588421,0.375,0.394,1
CUTA,0.003869351,-0.09319481,0.493,0.525,1
URI1,0.003890152,-0.154774608,0.407,0.445,1
OAT,0.003920938,0.165237828,0.16,0.117,1
CNN2,0.003940033,-0.091183297,0.612,0.634,1
MGAT4A,0.003940981,-0.103838185,0.359,0.399,1
CYCS,0.003943047,-0.049825753,0.317,0.343,1
KLRG1,0.003959678,-0.136557776,0.541,0.57,1
CCDC130,0.004111107,0.141706272,0.194,0.166,1
TGFB1,0.00415236,0.15888696,0.843,0.823,1
ATXN7L1,0.004182624,-0.050613329,0.068,0.062,1
ADGRG1,0.00419012,0.303659506,0.656,0.546,1
C22orf39,0.00424564,-0.115456314,0.136,0.166,1
NAA50,0.004264286,0.199885948,0.233,0.171,1
TNFSF9,0.004307322,0.156060732,0.087,0.044,1
HLA-C,0.004311982,0.092976545,0.99,0.998,1
SIK2,0.004339937,0.121788678,0.067,0.038,1
NSA2,0.004400741,-0.189581484,0.37,0.416,1
FXYD5,0.004420113,-0.15794008,0.828,0.85,1
LLPH,0.004434834,-0.140856256,0.115,0.146,1
CCDC144A,0.004447868,-0.158419563,0.057,0.085,1
PFN1,0.00445411,0.021837723,0.984,0.989,1
GBP5,0.004553715,0.221207329,0.511,0.424,1
RPLP0,0.004560166,-0.012663348,0.982,0.985,1
SF3B1,0.004632897,0.140580801,0.633,0.578,1
RPSA,0.004683678,-0.004958567,0.966,0.972,1
HLA-DRB5,0.004744618,0.17928754,0.133,0.078,1
TSPO,0.004759934,-0.079590497,0.533,0.559,1
YWHAZ,0.004824,0.140870515,0.852,0.828,1
MRPL36,0.004827598,-0.12140593,0.102,0.128,1
HSD17B8,0.004840566,-0.094124498,0.069,0.101,1
ACTR6,0.004843094,-0.078036427,0.101,0.109,1
DGKD,0.004860401,0.141551528,0.212,0.176,1
COPE,0.004861142,-0.096321267,0.522,0.543,1
LINC02328,0.004884244,-0.095116075,0.043,0.068,1
ZBP1,0.004920429,-0.103551102,0.162,0.197,1
DCAF16,0.004926423,-0.113814462,0.086,0.111,1
EEA1,0.004936248,0.127691688,0.125,0.093,1
RFXAP,0.004950325,-0.055429695,0.047,0.05,1
FXN,0.005039245,-0.021160241,0.111,0.091,1
Z93930.2,0.005048142,-0.118081617,0.037,0.065,1
MRPL55,0.005088732,-0.100291659,0.14,0.174,1
C11orf21,0.005093709,-0.114837943,0.211,0.237,1
TUBA4A,0.005106933,0.195652434,0.373,0.314,1
ITCH,0.00513197,0.128837226,0.165,0.118,1
RAB37,0.005149727,-0.043974432,0.303,0.321,1
RIPK3,0.005165848,-0.040340755,0.055,0.071,1
PFDN1,0.005226769,-0.121046897,0.135,0.165,1
RAB11FIP2,0.00522965,-0.115886546,0.077,0.109,1
PLSCR1,0.005253511,-0.106529218,0.07,0.1,1
ATG101,0.005263955,0.13692395,0.107,0.069,1
KMT5B,0.005268894,0.055260132,0.149,0.146,1
RPL38,0.005284039,-0.140880899,0.907,0.931,1
WAC-AS1,0.005405872,-0.144941297,0.087,0.117,1
BLZF1,0.005417641,-0.085872262,0.043,0.063,1
TECPR1,0.005456029,0.01348607,0.091,0.064,1
KDSR,0.005458064,-0.121412048,0.045,0.069,1
MTRNR2L8,0.005488999,-0.083833915,0.054,0.087,1
CASK,0.005492216,-0.147424192,0.061,0.103,1
PIGH,0.005558426,0.113195769,0.123,0.081,1
IKZF1,0.005558995,0.115793189,0.58,0.544,1
MT-ND1,0.005587051,-0.355722086,0.826,0.901,1
ATP6V1F,0.005631199,-0.056114026,0.389,0.388,1
DIDO1,0.005635346,-0.104342096,0.171,0.193,1
CDKN1B,0.005644755,-0.160995593,0.388,0.431,1
FTL,0.005645277,0.059563594,0.973,0.982,1
ATP5MC1,0.005668009,-0.126251449,0.234,0.269,1
FIP1L1,0.005718774,-0.133708053,0.243,0.271,1
TOB2,0.005738613,0.135609821,0.125,0.081,1
TC2N,0.005752291,-0.135468784,0.28,0.335,1
TMBIM6,0.0057565,-0.045685787,0.731,0.727,1
CD8B,0.00579954,-0.006464762,0.771,0.737,1
CCS,0.005812879,-0.13240552,0.159,0.196,1
AMMECR1,0.005870439,-0.131103803,0.068,0.093,1
RIPOR2,0.005893235,-0.147498827,0.553,0.601,1
SNHG12,0.005927542,0.196836455,0.282,0.219,1
SNX19,0.005999356,-0.063917399,0.037,0.057,1
HLA-DPA1,0.006042317,0.213693007,0.668,0.589,1
TMED5,0.006068092,0.188194677,0.262,0.19,1
ZXDC,0.006151086,-0.079317813,0.092,0.116,1
YWHAE,0.00617226,0.011446835,0.151,0.16,1
ZNF83,0.006208165,-0.118163982,0.088,0.119,1
COX10,0.00623849,-0.093822332,0.078,0.088,1
DUSP5,0.006240626,0.058874159,0.112,0.075,1
GPR174,0.006277172,-0.092902325,0.152,0.182,1
TRAPPC1,0.006357288,0.042179733,0.514,0.514,1
CYB5A,0.006412674,0.074194302,0.107,0.076,1
PTPMT1,0.006422783,-0.08876305,0.132,0.156,1
CTSF,0.006476979,-0.092142663,0.083,0.113,1
ASH1L,0.006522157,-0.145652967,0.222,0.265,1
GTF2E2,0.006559879,-0.068782606,0.175,0.202,1
SLC25A45,0.006642845,-0.130799038,0.065,0.094,1
TMEM243,0.006646861,-0.138790114,0.226,0.269,1
AC243829.1,0.006651769,-0.064823486,0.05,0.07,1
COA1,0.006716173,0.051800703,0.105,0.101,1
LNPK,0.006720873,-0.056165034,0.077,0.094,1
ZNF493,0.0067271,-0.102914824,0.077,0.097,1
NGLY1,0.006751391,-0.012115753,0.171,0.188,1
ANKRD27,0.006778534,0.114079847,0.082,0.044,1
TM4SF19,0.006792039,-0.05692197,0.076,0.071,1
IGF2R,0.00679706,0.164528016,0.38,0.309,1
NCOA6,0.006799377,0.083874374,0.115,0.076,1
BCL10,0.006809016,-0.067062606,0.109,0.134,1
ANKRD12,0.00691884,-0.174004142,0.494,0.537,1
TRAF6,0.006935932,-0.089022062,0.086,0.113,1
TAGLN2,0.006993872,0.073668627,0.827,0.827,1
RAN,0.007020439,-0.043686395,0.623,0.615,1
MICB,0.007028658,0.114572281,0.081,0.044,1
ATP5IF1,0.007029248,-0.081502594,0.552,0.584,1
TULP4,0.007035336,-0.145135037,0.07,0.108,1
PARP14,0.007037398,0.124102982,0.18,0.143,1
SEC11C,0.007037999,-0.081384361,0.294,0.325,1
PFDN5,0.007081243,-0.091725151,0.948,0.963,1
NDUFB1,0.007215842,-0.100318723,0.237,0.265,1
MIDN,0.007238093,0.22494284,0.308,0.228,1
TRIM22,0.007240853,-0.05911664,0.337,0.36,1
ITSN2,0.007363591,0.053057835,0.325,0.311,1
TRABD,0.007405895,0.070364374,0.395,0.385,1
POLM,0.007436045,-0.119635866,0.081,0.109,1
GPR89A,0.007465395,-0.069636174,0.06,0.081,1
IRF2BP2,0.007498792,-0.167463893,0.129,0.177,1
KCTD17,0.007501123,-0.077109669,0.042,0.063,1
ITGB2,0.007511105,0.059883104,0.876,0.87,1
ARHGAP19,0.007544714,0.075851834,0.072,0.042,1
KLC1,0.007597466,-0.154395161,0.137,0.174,1
SS18L2,0.007649401,-0.072069085,0.241,0.271,1
SIRPG,0.007663667,-0.137416579,0.037,0.073,1
AL035530.2,0.007681046,0.093405853,0.084,0.049,1
NR1H2,0.007682459,-0.088849043,0.217,0.247,1
MLST8,0.007692772,-0.123761409,0.11,0.14,1
TNFRSF1B,0.00771622,0.206768172,0.524,0.453,1
SKAP1,0.007778936,-0.109022999,0.536,0.551,1
RNF31,0.007809954,0.108423279,0.119,0.078,1
SLC25A42,0.007842172,-0.083740106,0.108,0.127,1
ITM2A,0.007876049,-0.162474838,0.088,0.128,1
CAND1,0.007925675,0.176604507,0.18,0.128,1
AC006369.1,0.007970744,-0.088093568,0.067,0.094,1
AQP3,0.007986823,-0.21571725,0.088,0.124,1
SYNJ2BP,0.007999026,-0.107367269,0.044,0.073,1
TSHZ1,0.007999931,0.124431733,0.124,0.091,1
SHARPIN,0.008014008,-0.121164336,0.224,0.244,1
STT3B,0.008030367,-0.154051819,0.198,0.237,1
CD226,0.008073092,-0.047167429,0.209,0.233,1
CHCHD2,0.008079707,-0.01370125,0.81,0.817,1
SLAIN1,0.008189724,0.085046605,0.091,0.056,1
CDADC1,0.008239281,-0.044566075,0.071,0.088,1
ARL16,0.008252486,-0.132336972,0.173,0.191,1
SRP72,0.008279482,-0.108426535,0.232,0.243,1
CD52,0.008302717,-0.064295291,0.914,0.925,1
PEX14,0.008318555,-0.061405586,0.051,0.057,1
NCOA1,0.008411059,0.127308258,0.095,0.063,1
ARHGEF7,0.008480737,0.166079349,0.124,0.081,1
PCIF1,0.008580631,-0.134492396,0.2,0.231,1
LCP2,0.008641047,0.1674783,0.589,0.51,1
NIBAN1,0.008648359,0.059955295,0.198,0.153,1
RPL37A,0.008736644,0.026456371,0.929,0.922,1
NME3,0.008741928,-0.091300825,0.391,0.422,1
INO80,0.008772212,0.099644277,0.172,0.127,1
STK38,0.008779524,0.122267133,0.454,0.373,1
TIMM10B,0.008784664,-0.104174739,0.098,0.125,1
ARF6,0.008816002,-0.041450137,0.56,0.54,1
PHF2,0.008829729,0.117741431,0.099,0.061,1
SLC2A3,0.008831682,0.168067982,0.36,0.323,1
CHMP2B,0.008850171,-0.120153131,0.114,0.145,1
ARL6IP4,0.008869851,-0.082261173,0.586,0.625,1
KLHL42,0.008886973,-0.039405979,0.042,0.059,1
QRSL1,0.008913125,0.084409992,0.053,0.028,1
COX7A2L,0.008934966,-0.101330101,0.374,0.393,1
HLA-DRB1,0.008977378,0.258047947,0.442,0.34,1
ELF1,0.008984378,-0.118972051,0.374,0.413,1
SPEN,0.009033836,0.12948408,0.194,0.149,1
NCR3,0.00906547,-0.143518014,0.045,0.076,1
THUMPD1,0.009070735,-0.102524268,0.22,0.252,1
ZSCAN16-AS1,0.009162845,-0.135193978,0.084,0.107,1
MRPS7,0.009174072,-0.095536625,0.206,0.231,1
RPL7A,0.009266699,-0.003068289,0.994,0.997,1
CXorf38,0.009282707,-0.087371636,0.106,0.134,1
PYROXD1,0.009290836,-0.098764327,0.107,0.131,1
THAP7,0.00935023,-0.106249446,0.116,0.147,1
JOSD1,0.009387352,0.090862659,0.128,0.09,1
HYOU1,0.009399641,0.133610397,0.151,0.101,1
APOL6,0.00942303,0.067717723,0.21,0.16,1
CAP1,0.009437296,-0.013313631,0.672,0.667,1
LATS1,0.009442784,-0.121289611,0.145,0.169,1
DNAJC9,0.009533634,-0.079799953,0.131,0.162,1
NDUFA12,0.009571536,-0.075542407,0.317,0.335,1
MIER1,0.009650528,0.156940968,0.337,0.268,1
NDUFAB1,0.009651754,-0.065561374,0.294,0.313,1
NDUFV3,0.00974114,-0.003337705,0.097,0.109,1
MIEN1,0.009744436,-0.023013147,0.359,0.346,1
CD27,0.009767369,-0.171662034,0.073,0.124,1
FBXO44,0.009797128,-0.106551814,0.147,0.169,1
SLC4A7,0.009877207,0.020920156,0.218,0.226,1
C1orf162,0.009960225,-0.176613218,0.04,0.069,1
SCNM1,0.009978195,-0.038510441,0.167,0.188,1
IKBKE,0.009998109,-0.038871069,0.071,0.086,1
C19orf53,0.010001173,-0.110978642,0.467,0.503,1
RESF1,0.010078374,0.03592504,0.588,0.588,1
TMC8,0.010113159,-0.097991688,0.348,0.389,1
ALKBH6,0.010180824,-0.136213859,0.125,0.153,1
HIST1H1C,0.010190655,-0.18011276,0.183,0.229,1
FAM219B,0.01020539,-0.086332582,0.107,0.119,1
TRADD,0.01022561,-0.176558457,0.193,0.238,1
ZNF708,0.0102396,-0.12899435,0.074,0.101,1
WDR6,0.010274652,0.147458241,0.137,0.095,1
SLA2,0.010365346,0.147342347,0.169,0.121,1
ZNF518A,0.010397278,-0.086018344,0.036,0.055,1
BIRC6,0.010438713,0.115266755,0.258,0.227,1
PSMD14,0.010441398,-0.083675101,0.126,0.134,1
XAF1,0.010483288,-0.023334741,0.161,0.178,1
PDCD10,0.010523856,-0.070509848,0.231,0.256,1
MFSD14C,0.010529014,-0.076545962,0.08,0.107,1
DLGAP1-AS1,0.010543083,-0.094989898,0.049,0.065,1
SCOC,0.010546934,0.038151541,0.09,0.066,1
PPP1R2,0.010598455,-0.158795489,0.357,0.402,1
EMC3,0.010606674,-0.083908244,0.198,0.224,1
HNRNPAB,0.010618183,0.168092486,0.314,0.242,1
AREG,0.010623647,0.13662693,0.061,0.038,1
ZNF10,0.010634103,0.091224442,0.063,0.036,1
RIC3,0.010657745,-0.101294171,0.028,0.054,1
SMIM19,0.01068016,-0.097740839,0.113,0.142,1
NSG1,0.010703823,-0.138277509,0.093,0.128,1
CSTB,0.010731157,-0.0855774,0.497,0.515,1
FAM111A,0.010757633,-0.112165217,0.214,0.234,1
WDR46,0.010762246,0.133679702,0.142,0.108,1
SPCS2,0.010765408,-0.084325847,0.417,0.43,1
HNRNPC,0.010854707,-0.09418985,0.575,0.593,1
TES,0.010877019,-0.092845811,0.262,0.281,1
TRAPPC4,0.01090894,-0.086842885,0.149,0.166,1
CHKB,0.010917293,-0.020314503,0.312,0.334,1
ARHGAP15,0.010931655,-0.229332884,0.292,0.337,1
TUBB,0.010948809,0.240386512,0.524,0.427,1
MYBL1,0.010974019,-0.146237481,0.482,0.52,1
MYC,0.010980034,-0.210753027,0.025,0.056,1
PRR5,0.010980758,-0.060930665,0.277,0.289,1
RBM48,0.011034171,-0.10402774,0.1,0.123,1
PAG1,0.011061405,-0.085124978,0.116,0.117,1
FYTTD1,0.011104993,0.014660399,0.233,0.197,1
PGK1,0.011115203,0.183915942,0.6,0.542,1
TXNDC9,0.011290581,-0.098420292,0.1,0.126,1
CTSH,0.011306709,-0.100967248,0.101,0.123,1
SMIM12,0.011313855,-0.096724053,0.143,0.167,1
WAS,0.011342669,-0.088531759,0.528,0.541,1
TAF7,0.011397408,-0.156341618,0.378,0.406,1
EAPP,0.011429699,-0.093422037,0.28,0.308,1
CCDC59,0.011492472,-0.06701283,0.232,0.26,1
SIGIRR,0.011528795,-0.094228743,0.523,0.554,1
BID,0.011543186,-0.075040595,0.106,0.113,1
PIGC,0.011559253,-0.102951728,0.137,0.16,1
SEC24A,0.011655069,0.111820892,0.06,0.032,1
COA5,0.011713824,-0.10712779,0.102,0.125,1
AL021155.5,0.011728697,0.104966376,0.06,0.033,1
SLC50A1,0.011762518,-0.076275397,0.082,0.102,1
KCTD7,0.011812889,-0.077553277,0.055,0.078,1
SNAP23,0.011894383,-0.07433256,0.167,0.189,1
AXIN1,0.011960934,0.093807037,0.179,0.16,1
PMM2,0.012137716,-0.106942123,0.077,0.092,1
ALOX12-AS1,0.012150025,-0.090918561,0.079,0.097,1
SUPT3H,0.012260986,-0.06579337,0.083,0.107,1
PPP2R1A,0.012326969,-0.066629106,0.387,0.396,1
CORO1A,0.012388592,0.011695017,0.884,0.893,1
CNBP,0.012390884,-0.056983491,0.769,0.763,1
MTFP1,0.01239331,-0.115594653,0.111,0.141,1
CREBZF,0.01240365,-0.096949666,0.218,0.257,1
VWA8,0.012442014,0.095752579,0.069,0.05,1
HMGB2,0.012507344,-0.047853185,0.37,0.397,1
RNF139-AS1,0.012552796,0.122555701,0.071,0.035,1
SLC25A53,0.012577026,-0.106258585,0.04,0.062,1
WDR77,0.01270856,-0.086063731,0.084,0.109,1
ZNF37A,0.012720478,-0.099902733,0.052,0.078,1
CDC42SE2,0.012808086,-0.007600958,0.422,0.44,1
FAHD2B,0.012817235,-0.075035521,0.04,0.062,1
UBL7-AS1,0.012875546,-0.109140162,0.06,0.083,1
UBE2D1,0.012953642,0.130348519,0.13,0.086,1
